time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
24:40.8,36.0181,-97.0899,5.8,2.1,mb_lg,,83,0.343,0.37,us,usc000nb2a,2014-05-16T21:51:39.000Z,"7km NW of Perkins, Oklahoma",earthquake,,7.4,0.208,8,reviewed,us,us,Perkins,Oklahoma,Payne County,US
19:24.3,35.951,-97.395,3.6,2.6,ml,,,,0.44,us,usc000nc7e,2014-05-16T21:51:39.000Z,"8km NNE of Guthrie, Oklahoma",earthquake,,4.7,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
59:43.6,35.547,-96.7504,5,2.8,ml,,128,,0.3,us,usc000nc8e,2014-05-16T21:51:40.000Z,"8km NW of Prague, Oklahoma",earthquake,,4.4,,,reviewed,tul,tul,Prague,Oklahoma,Lincoln County,US
06:42.5,36.161,-96.983,6.3,2.8,ml,,,,0.71,us,usc000nbyc,2015-01-28T23:29:35.180Z,"8km NE of Stillwater, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
37:47.1,36.6377,-97.6706,2.769,2.9,ml,,98,,0.78,us,usc000nc51,2014-05-16T21:51:41.000Z,"19km SSE of Medford, Oklahoma",earthquake,,7.5,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
50:48.3,36.631,-97.679,5.3,2.9,ml,,,,1.11,us,usc000nc8a,2014-05-16T21:51:41.000Z,"20km SSE of Medford, Oklahoma",earthquake,,4.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
48:38.8,36.6313,-97.6687,5,2.9,ml,,97,,0.94,us,usc000ncmx,2014-05-16T21:51:42.000Z,"20km SSE of Medford, Oklahoma",earthquake,,3.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
12:13.2,36.637,-97.669,4.8,2.8,ml,,,,0.81,us,usc000ncv8,2014-05-16T21:51:42.000Z,"19km SSE of Medford, Oklahoma",earthquake,,7.5,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
15:01.4,36.636,-97.679,6.7,2.9,ml,,,,0.74,us,usc000ncvg,2014-05-16T21:51:42.000Z,"19km SSE of Medford, Oklahoma",earthquake,,7.2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
27:05.2,36.632,-97.669,5,3,ml,,,,0.66,us,usc000nd3w,2014-05-16T21:51:42.000Z,"20km SSE of Medford, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
17:38.0,35.865,-97.335,5.2,2.7,ml,,,,0.52,us,usc000nd4e,2014-05-16T21:51:43.000Z,"8km E of Guthrie, Oklahoma",earthquake,,5.5,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
07:30.6,36.2853,-97.1177,9.263,2.6,ml,,110,,0.61,us,usc000ndtb,2014-05-16T21:51:45.000Z,"15km E of Perry, Oklahoma",earthquake,,6.4,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
36:40.3,36.4817,-97.7623,5,2.5,ml,,87,,0.53,us,usc000ndvy,2014-05-16T21:51:45.000Z,"14km NE of Enid, Oklahoma",earthquake,,7.8,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
13:38.0,35.496,-97.307,7.01,3.4,ml,,,,0.41,us,usc000ndy6,2015-01-28T17:08:53.977Z,"1km ENE of Nicoma Park, Oklahoma",earthquake,,4.1,,,reviewed,tul,tul,Nicoma Park,Oklahoma,Oklahoma County,US
51:05.5,35.491,-97.244,7.2,2.3,ml,,,,0.51,us,usc000ne6c,2014-05-16T21:51:46.000Z,"2km ESE of Choctaw, Oklahoma",earthquake,,3.3,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
45:55.3,35.893,-97.275,5.1,3.1,ml,,,,0.3,us,usc000nein,2015-01-31T04:19:28.037Z,"6km SSW of Langston, Oklahoma",earthquake,,1.7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
30:23.3,35.503,-97.304,7.2,2.6,ml,,,,0.39,us,usc000nes0,2015-01-30T10:17:23.093Z,"2km NE of Nicoma Park, Oklahoma",earthquake,,5.2,,,reviewed,tul,tul,Nicoma Park,Oklahoma,Oklahoma County,US
10:25.2,36.0821,-97.5431,3.989,2.5,ml,,85,,0.63,us,usc000nfik,2014-05-16T21:51:47.000Z,"15km NNE of Crescent, Oklahoma",earthquake,,4.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
38:19.1,36.0799,-97.5474,4.023,3,ml,,84,,0.61,us,usc000nezl,2014-05-16T21:51:47.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,5.3,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
31:44.1,35.891,-97.282,5,2.9,ml,,,,0.85,us,usc000nf5r,2014-05-16T21:51:47.000Z,"6km SSW of Langston, Oklahoma",earthquake,,6.3,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
22:16.3,35.7941,-96.9822,4.737,2.5,ml,,77,,0.4,us,usc000nfgq,2014-05-16T21:51:48.000Z,"13km NW of Chandler, Oklahoma",earthquake,,7.7,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
59:10.2,36.7043,-98.0422,3.803,2.7,ml,,97,,0.9,us,usc000nfit,2014-05-16T21:51:48.000Z,"26km NE of Helena, Oklahoma",earthquake,,7.5,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
58:55.4,36.644,-97.68,5,2.5,ml,,,,0.27,us,usc000nfu0,2014-05-16T21:51:48.000Z,"18km SSE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
17:56.2,36.079,-97.553,3.8,2.6,ml,,,,0.75,us,usc000nh70,2014-05-24T00:54:33.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,3.9,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
40:16.4,36.3175,-96.9975,7.528,2.7,ml,,110,,1.24,us,usc000nh19,2014-05-24T00:54:33.000Z,"17km W of Pawnee, Oklahoma",earthquake,,5,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
28:31.1,36.6079,-97.652,5,3.1,mb_lg,,71,0.286,0.78,us,usc000ngly,2014-05-24T00:54:33.000Z,"23km SSE of Medford, Oklahoma",earthquake,,2,0.068,72,reviewed,us,us,Medford,Oklahoma,Grant County,US
54:30.0,36.0765,-97.5495,4.258,3.1,ml,,76,,0.58,us,usc000ngmx,2014-05-24T00:54:33.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,6.5,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
23:14.2,36.079,-97.5501,3.7,3.1,ml,,,,0.5,us,usc000ngsg,2014-05-24T00:54:33.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
52:29.8,36.061,-96.909,2.8,2.5,ml,,,,0.69,us,usc000nh4q,2014-05-24T00:54:34.000Z,"14km ESE of Stillwater, Oklahoma",earthquake,,4.2,,,reviewed,tul,tul,Perkins,Oklahoma,Payne County,US
15:32.0,35.949,-96.918,1.6,3.4,mwr,,,,0.74,us,usc000nhcy,2015-01-29T00:04:53.672Z,"10km ESE of Perkins, Oklahoma",earthquake,,6.7,0.073,18,reviewed,tul,us,Perkins,Oklahoma,Payne County,US
22:42.3,35.953,-96.925,2.3,2.9,ml,,,,0.73,us,usc000nhr1,2014-05-24T00:54:34.000Z,"10km ESE of Perkins, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Perkins,Oklahoma,Payne County,US
40:43.1,35.5248,-97.4074,7.42,2.5,ml,,,,0.28,us,usc000nidh,2014-05-24T00:54:34.000Z,"2km W of Spencer, Oklahoma",earthquake,,4.1,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
08:48.7,36.6372,-97.6628,5,2.8,ml,,98,,0.41,us,usc000ni0e,2014-05-24T00:54:34.000Z,"19km SSE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
12:23.8,36.6376,-97.6716,6.715,3.1,ml,,98,,0.92,us,usc000ni0f,2014-05-24T00:54:34.000Z,"19km SSE of Medford, Oklahoma",earthquake,,7.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
39:17.8,35.891,-97.275,5,3.3,ml,,,,0.41,us,usc000nief,2015-01-31T02:54:05.012Z,"6km SSW of Langston, Oklahoma",earthquake,,1,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
46:54.4,35.8937,-97.2725,4.216,2.6,ml,,74,,0.53,us,usc000nim4,2014-05-24T00:54:35.000Z,"5km SSW of Langston, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
48:49.2,35.8947,-97.275,4.35,2.8,ml,,59,,0.7,us,usc000nin1,2014-05-24T00:54:35.000Z,"5km SSW of Langston, Oklahoma",earthquake,,5.7,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
26:21.9,36.0802,-97.545,4.834,2.7,ml,,98,,1.21,us,usc000njg8,2014-05-24T00:54:35.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,7.1,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
42:32.2,36.5675,-97.8247,3.66,3.3,ml,,92,,0.72,us,usc000njca,2015-01-30T23:47:04.704Z,"19km NNE of Enid, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
01:50.6,36.826,-97.61,1.9,2.5,ml,,,,0.59,us,usc000njg6,2014-05-24T00:54:36.000Z,"11km E of Medford, Oklahoma",earthquake,,7.9,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
46:59.3,35.5418,-96.7607,5,2.5,ml,,128,,0.51,us,usc000njk1,2014-05-24T00:54:36.000Z,"9km NW of Prague, Oklahoma",earthquake,,5.7,,,reviewed,tul,tul,Prague,Oklahoma,Lincoln County,US
01:32.2,36.078,-97.5505,4.349,2.8,ml,,84,,0.94,us,usc000njup,2014-05-24T00:54:36.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
43:13.0,36.6844,-98.288,9.72,2.8,ml,,198,,1.21,us,usc000nji8,2014-05-24T00:54:36.000Z,"9km SE of Cherokee, Oklahoma",earthquake,,6.5,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
05:46.1,36.0796,-97.5493,4.296,3,ml,,84,,0.49,us,usc000njk6,2014-05-24T00:54:36.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,6.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
08:06.0,36.0763,-97.5527,4.212,2.7,ml,,84,,0.78,us,usc000njt5,2014-05-24T00:54:36.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
20:53.9,35.9496,-97.4062,4.165,2.8,ml,,76,,0.61,us,usc000njqa,2014-05-24T00:54:36.000Z,"8km NNE of Guthrie, Oklahoma",earthquake,,7.2,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
11:45.5,36.1941,-96.7244,7.338,2.7,ml,,86,,1.02,us,usc000nk6e,2014-05-24T00:54:38.000Z,"9km NNW of Yale, Oklahoma",earthquake,,7.9,,,reviewed,tul,tul,Yale,Oklahoma,Payne County,US
59:40.0,35.8896,-97.2822,5,2.6,ml,,74,,0.94,us,usc000nkag,2014-05-24T00:54:38.000Z,"6km SSW of Langston, Oklahoma",earthquake,,6.2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
41:07.9,35.489,-97.258,6.7,2.6,ml,,,,0.53,us,usc000nkid,2015-01-31T01:21:54.644Z,"1km SE of Choctaw, Oklahoma",earthquake,,4.2,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
30:33.9,35.896,-97.27,4.5,3.1,ml,,,,0,us,usc000nkq2,2014-05-24T00:54:39.000Z,"5km SSW of Langston, Oklahoma",earthquake,,0,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
34:07.3,35.889,-97.276,5.9,2.6,ml,,,,0.57,us,usc000nksc,2014-05-24T00:54:39.000Z,"6km SSW of Langston, Oklahoma",earthquake,,6.4,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
35:01.8,35.889,-97.279,6,2.8,ml,,,,0.75,us,usc000nknz,2014-05-24T00:54:39.000Z,"6km SSW of Langston, Oklahoma",earthquake,,6.6,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
01:32.2,35.892,-97.279,5,3,ml,,,,0.7,us,usc000nkpw,2014-05-24T00:54:39.000Z,"6km SSW of Langston, Oklahoma",earthquake,,1.9,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
02:35.5,35.888,-97.29,4.5,3.1,ml,,,,0.74,us,usc000nkth,2014-05-24T00:54:39.000Z,"7km SSW of Langston, Oklahoma",earthquake,,5.6,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
05:58.3,35.888,-97.299,4.5,3.9,mwr,,,,0.76,us,usc000nkq4,2015-01-28T20:13:59.810Z,"7km SSW of Langston, Oklahoma",earthquake,,5.2,0.046,45,reviewed,tul,us,Langston,Oklahoma,Logan County,US
58:20.2,35.8909,-97.2809,4.445,2.8,ml,,74,,0.44,us,usc000nl52,2014-05-24T00:54:40.000Z,"6km SSW of Langston, Oklahoma",earthquake,,7.3,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
15:39.5,35.9056,-97.257,7.39,2.5,ml,,75,0.194,0.37,us,usc000nl5l,2014-05-24T00:54:40.000Z,"4km S of Langston, Oklahoma",earthquake,,5.5,0.074,24,reviewed,us,us,Langston,Oklahoma,Logan County,US
43:55.6,36.1445,-96.9657,5,2.8,ml,,91,,0.81,us,usc000nl9e,2015-01-29T22:41:23.960Z,"8km ENE of Stillwater, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
40:44.8,35.8795,-97.2891,5,2.5,ml,,73,,1.04,us,usc000nlc2,2014-05-24T00:54:40.000Z,"7km SSW of Langston, Oklahoma",earthquake,,1.8,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
15:54.4,36.638,-97.661,5,3,ml,,,,0.4,us,usc000nlcq,2014-05-24T00:54:40.000Z,"19km SSE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
30:11.7,36.6995,-97.7096,5,2.8,ml,,101,,0.58,us,usc000nld4,2014-05-24T00:54:41.000Z,"12km S of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
42:12.2,36.8124,-97.5915,4.1,3.3,ml,,83,0.256,0.3,us,usc000nldm,2014-05-24T00:54:41.000Z,"12km E of Medford, Oklahoma",earthquake,,6.7,,,reviewed,us,tul,Medford,Oklahoma,Grant County,US
37:23.8,36.642,-97.66,5,2.7,ml,,,,0.57,us,usc000nlnx,2014-05-24T00:54:41.000Z,"19km SSE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
46:52.5,36.8433,-97.8753,5,2.5,ml,,94,,0.88,us,usc000nn2l,2014-05-24T00:54:42.000Z,"13km WNW of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
19:45.5,35.8944,-97.2898,5.158,2.5,ml,,74,,0.47,us,usc000nmxg,2014-05-24T00:54:42.000Z,"6km SSW of Langston, Oklahoma",earthquake,,1.3,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
39:59.8,36.8104,-97.6124,5,2.7,ml,,71,,0.4,us,usc000nn3s,2014-05-24T00:54:43.000Z,"10km E of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
48:56.8,35.8859,-97.288,5,2.6,ml,,,,0.67,us,usc000nptu,2014-05-24T00:54:44.000Z,"7km SSW of Langston, Oklahoma",earthquake,,1.9,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
32:46.7,35.7693,-96.6517,5.761,3,ml,,67,,0.63,us,usc000np5g,2015-01-30T07:51:37.314Z,"2km NNE of Stroud, Oklahoma",earthquake,,7.5,,,reviewed,tul,tul,Stroud,Oklahoma,Lincoln County,US
01:19.1,35.7427,-97.5558,6.016,3,mwr,,92,,0.61,us,usc000nppd,2015-01-28T21:38:07.871Z,"12km NW of Edmond, Oklahoma",earthquake,,6.6,,3,reviewed,tul,slm,Edmond,Oklahoma,Oklahoma County,US
52:17.0,34.8375,-96.0955,5,2.6,ml,,259,,1.35,us,usc000nq8x,2014-05-24T00:54:45.000Z,"31km WSW of McAlester, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Coalgate,Oklahoma,Coal County,US
24:20.7,35.8941,-97.2911,5,2.7,ml,,74,,0.25,us,usc000nr63,2014-05-29T23:32:05.000Z,"6km SSW of Langston, Oklahoma",earthquake,,6.3,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
05:16.6,35.897,-97.286,4.6,3.2,ml,,,,0.78,us,usc000ntpw,2015-01-30T17:19:16.488Z,"6km SSW of Langston, Oklahoma",earthquake,,7.8,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
01:11.1,36.2917,-96.9722,7.823,2.7,ml,,106,,0.88,us,usc000nunm,2014-05-29T23:32:06.000Z,"15km WSW of Pawnee, Oklahoma",earthquake,,7.7,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
07:17.1,35.499,-97.309,6.88,2.7,ml,,,,0.35,us,usc000nula,2015-01-30T12:28:42.484Z,"1km NE of Nicoma Park, Oklahoma",earthquake,,1,,,reviewed,tul,tul,Nicoma Park,Oklahoma,Oklahoma County,US
06:43.2,36.1361,-97.6281,4.766,2.5,ml,,87,,0.38,us,usc000nutr,2014-05-29T23:32:06.000Z,"20km N of Crescent, Oklahoma",earthquake,,7.4,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
34:25.7,35.67,-97.407,5.5,2.4,ml,,,,0.25,us,usc000nuuj,2015-01-30T08:01:13.968Z,"6km ENE of Edmond, Oklahoma",earthquake,,2.8,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
56:11.2,36.1257,-97.6329,0.393,3.1,ml,,69,,0.83,us,usc000nv0d,2014-05-29T23:32:07.000Z,"19km N of Crescent, Oklahoma",earthquake,,6.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
56:38.9,36.1349,-97.6313,5,2.8,ml,,86,,0.68,us,usc000nv3m,2015-01-31T00:39:56.773Z,"20km N of Crescent, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
16:24.3,36.1673,-96.9819,6.983,3.2,ml,,62,,0.61,us,usc000nvgm,2015-01-29T04:08:19.046Z,"8km NE of Stillwater, Oklahoma",earthquake,,7.3,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
11:18.9,35.4906,-97.2415,7.049,3.1,ml,,56,,0.75,us,usc000nvq5,2015-01-29T21:13:27.159Z,"2km ESE of Choctaw, Oklahoma",earthquake,,5.5,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
45:58.2,35.5579,-97.2283,5,2.5,ml,,61,,0.53,us,usc000nvr7,2014-05-29T23:32:07.000Z,"5km E of Jones, Oklahoma",earthquake,,4.5,,,reviewed,tul,tul,Jones,Oklahoma,Oklahoma County,US
08:44.4,35.494,-97.246,5,2.6,ml,,,,0.27,us,usc000nx58,2014-05-29T23:32:08.000Z,"2km E of Choctaw, Oklahoma",earthquake,,1.9,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
36:47.7,35.4924,-97.243,5.576,2.9,ml,,71,,0.37,us,usc000nvy7,2015-01-29T19:15:51.734Z,"2km ESE of Choctaw, Oklahoma",earthquake,,1.2,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
56:18.7,35.4918,-97.246,5.32,2.7,ml,,67,,0.54,us,usc000nwkx,2014-05-29T23:32:08.000Z,"2km ESE of Choctaw, Oklahoma",earthquake,,3,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
11:41.4,35.4931,-97.2465,7.049,2.7,ml,,70,,0.59,us,usc000nx4p,2014-05-29T23:32:08.000Z,"2km ESE of Choctaw, Oklahoma",earthquake,,5.3,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
34:19.2,35.494,-97.249,6.6,2.7,ml,,,,0.23,us,usc000nwaf,2015-01-30T22:53:25.860Z,"1km ESE of Choctaw, Oklahoma",earthquake,,2.6,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
08:30.8,35.4923,-97.2471,7.403,3.4,mwr,,56,,0.4,us,usc000nwgf,2015-01-28T13:16:12.108Z,"2km ESE of Choctaw, Oklahoma",earthquake,,5.9,0.053,34,reviewed,tul,us,Choctaw,Oklahoma,Oklahoma County,US
55:33.5,36.1288,-97.6438,5,3.5,mwr,,69,,0.61,us,usc000nwi0,2015-01-29T03:54:43.538Z,"20km NNW of Crescent, Oklahoma",earthquake,,2,0.047,43,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
42:41.7,35.4959,-97.2488,6.825,2.6,ml,,69,,0.31,us,usc000nx0c,2014-05-29T23:32:08.000Z,"1km E of Choctaw, Oklahoma",earthquake,,4.3,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
49:29.4,35.4911,-97.2465,7.509,3,ml,,71,,0.3,us,usc000nwl5,2015-01-30T02:00:50.007Z,"2km ESE of Choctaw, Oklahoma",earthquake,,3.3,,,reviewed,tul,tul,Choctaw,Oklahoma,Oklahoma County,US
37:43.7,36.1288,-97.6404,4.656,3.3,ml,,69,,0.32,us,usc000nwm8,2015-01-29T03:43:52.677Z,"19km NNW of Crescent, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
41:51.2,36.1372,-97.6256,5,2.5,ml,,114,,0.27,us,usc000nxmh,2014-05-29T23:32:09.000Z,"20km N of Crescent, Oklahoma",earthquake,,1,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
51:56.3,36.1309,-97.6291,4.831,4.2,mwr,,69,,0.37,us,usc000nwmq,2015-01-28T07:28:40.000Z,"20km N of Crescent, Oklahoma",earthquake,,5.9,0.065,23,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
59:28.4,36.125,-97.644,5,3.3,ml,,,,0,us,usc000nwn9,2015-01-30T12:08:56.966Z,"19km NNW of Crescent, Oklahoma",earthquake,,0,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
07:05.2,36.1371,-97.624,2.535,3.3,mwr,,114,,0.42,us,usc000nwpa,2014-05-29T23:32:10.000Z,"20km N of Crescent, Oklahoma",earthquake,,7.8,,13,reviewed,tul,slm,Crescent,Oklahoma,Logan County,US
10:31.8,36.1317,-97.628,2.277,3.3,mwr,,114,,0.49,us,usc000nwq1,2015-01-30T01:12:47.022Z,"20km N of Crescent, Oklahoma",earthquake,,7.9,0.069,20,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
42:36.4,36.1352,-97.6257,2.483,3.9,mwr,,114,,0.33,us,usc000nwqj,2015-01-28T18:01:34.419Z,"20km N of Crescent, Oklahoma",earthquake,,7.1,0.038,67,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
06:48.5,36.1266,-97.6394,4.854,2.9,ml,,116,,0.98,us,usc000nwr8,2015-01-30T18:43:14.621Z,"19km NNW of Crescent, Oklahoma",earthquake,,7.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
51:43.0,36.1214,-97.6422,2.596,2.6,ml,,116,,0.86,us,usc000nws4,2015-01-30T17:11:52.084Z,"19km NNW of Crescent, Oklahoma",earthquake,,7.2,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
49:42.0,36.13,-97.6359,5,3.4,ml,,155,,0.65,us,usc000nwu7,2014-05-29T23:32:09.000Z,"20km N of Crescent, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
09:59.4,36.1255,-97.6398,3.903,4.1,mwr,,69,,1.01,us,usc000nww4,2015-01-28T14:30:05.872Z,"19km NNW of Crescent, Oklahoma",earthquake,,5.2,0.041,56,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
54:02.4,36.8394,-97.6072,5,2.7,ml,,83,,0.89,us,usc000nx8l,2015-01-31T02:47:43.724Z,"11km ENE of Medford, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
10:20.6,36.1319,-97.629,4.026,2.6,ml,,86,,0.73,us,usc000nxkf,2014-05-29T23:32:10.000Z,"20km N of Crescent, Oklahoma",earthquake,,6.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
15:30.1,36.127,-97.437,5,2.8,ml,,,,0.51,us,usc000nxk1,2014-05-29T23:32:10.000Z,"22km SW of Perry, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
58:30.6,36.0837,-97.3274,5,2.5,ml,,61,,0.71,us,usc000nxj0,2014-05-29T23:32:10.000Z,"16km NNW of Langston, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
25:41.2,35.7948,-96.9739,4.54,2.7,ml,,78,,0.53,us,usc000nxma,2014-05-29T23:32:10.000Z,"13km NW of Chandler, Oklahoma",earthquake,,7.6,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
17:59.5,35.794,-96.978,3.4,3.2,ml,,,,0.38,us,usc000nxni,2015-01-30T06:42:44.757Z,"13km NW of Chandler, Oklahoma",earthquake,,7.9,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
04:55.6,36.08,-97.541,5,2.5,ml,,,,0.56,us,usc000nxz6,2014-03-31T21:22:57.000Z,"14km NNE of Crescent, Oklahoma",earthquake,,7.5,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
43:39.5,36.1002,-97.0512,5,2.6,ml,,53,,0.9,us,usc000ny2h,2015-01-30T20:08:57.973Z,"1km SSE of Stillwater, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
35:23.5,36.0983,-97.0446,4.635,2.6,ml,,89,,0.81,us,usc000ny6b,2014-05-29T23:32:11.000Z,"2km SSE of Stillwater, Oklahoma",earthquake,,6.3,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
41:13.4,35.8898,-97.2744,4.97,2.5,ml,,,,0.41,us,usb000pmzt,2014-05-29T23:32:11.000Z,"6km SSW of Langston, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
45:08.5,35.8882,-97.2674,5,2.9,ml,,,,0.64,us,usc000ny72,2014-05-29T23:32:11.000Z,"6km S of Langston, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
59:47.8,35.887,-97.2621,5,3,ml,,53,,0.74,us,usc000ny7y,2014-05-29T23:32:11.000Z,"6km S of Langston, Oklahoma",earthquake,,1.9,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
26:01.1,35.8871,-97.2678,5,2.7,ml,,73,,0.63,us,usc000ny8t,2014-05-29T23:32:11.000Z,"6km S of Langston, Oklahoma",earthquake,,2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
